time,model,count,message,sources,configs_json
2026-05-19 16:01:22.341000,mistral32-10,1,"| ERROR | tau2.utils.llm_utils:generate:417 - litellm.ContextWindowExceededError: litellm.BadRequestError: ContextWindowExceededError: Hosted_vllmException - {""error"":{""message"":""This model's maximum context length is 8192 tokens. However, you requested 0 output tokens and your prompt contains 8247 input tokens, for a total of 8247 tokens. Please reduce the length of the input prompt or the number of requested output tokens. (parameter=input_tokens, value=8247)"",""type"":""BadRequestError"",""param"":""input_tokens"",""code"":400}}",logs/mistral32-10-119320.out:704,"[{""agent"": ""llm_agent"", ""agent_model"": ""hosted_vllm/mistralai/Mistral-Small-3.2-24B-Instruct-2506"", ""concurrency"": ""3"", ""domain"": ""retail"", ""max_errors"": ""10"", ""max_steps"": ""300"", ""save"": ""Not specified"", ""source_file"": ""mistral32-10-119320.out"", ""source_model"": ""mistral32-10"", ""task_set"": ""Default"", ""tasks"": ""All"", ""trials"": ""1"", ""user"": ""user_simulator"", ""user_model"": ""gpt-4o-mini"", ""verbose"": ""False""}]"
2026-05-19 16:01:25.727000,mistral32-10,1,"| ERROR | tau2.utils.llm_utils:generate:417 - litellm.ContextWindowExceededError: litellm.BadRequestError: ContextWindowExceededError: Hosted_vllmException - {""error"":{""message"":""This model's maximum context length is 8192 tokens. However, you requested 0 output tokens and your prompt contains 9463 input tokens, for a total of 9463 tokens. Please reduce the length of the input prompt or the number of requested output tokens. (parameter=input_tokens, value=9463)"",""type"":""BadRequestError"",""param"":""input_tokens"",""code"":400}}",logs/mistral32-10-119320.out:753,"[{""agent"": ""llm_agent"", ""agent_model"": ""hosted_vllm/mistralai/Mistral-Small-3.2-24B-Instruct-2506"", ""concurrency"": ""3"", ""domain"": ""retail"", ""max_errors"": ""10"", ""max_steps"": ""300"", ""save"": ""Not specified"", ""source_file"": ""mistral32-10-119320.out"", ""source_model"": ""mistral32-10"", ""task_set"": ""Default"", ""tasks"": ""All"", ""trials"": ""1"", ""user"": ""user_simulator"", ""user_model"": ""gpt-4o-mini"", ""verbose"": ""False""}]"
2026-05-19 16:01:32,mistral-small32-24b,4,"vllm.exceptions.VLLMValidationError: This model's maximum context length is 8192 tokens. However, you requested 0 output tokens and your prompt contains 9347 input tokens, for a total of 9347 tokens. Please reduce the length of the input prompt or the number of requested output tokens. (parameter=input_tokens, value=9347)",logs/vllm-mistral-small32-24b-119320.log:4814; logs/vllm-mistral-small32-24b-119320.log:4908; logs/vllm-mistral-small32-24b-119320.log:5002; logs/vllm-mistral-small32-24b-119320.log:5096,"[{""architecture"": ""PixtralForConditionalGeneration"", ""dtype"": ""bfloat16"", ""enable_auto_tool_choice"": true, ""enforce_eager"": true, ""generation_config"": ""vllm"", ""host"": ""127.0.0.1"", ""max_model_len"": ""8192"", ""model_tag"": ""mistralai/Mistral-Small-3.2-24B-Instruct-2506"", ""served_model_name"": [""mistralai/Mistral-Small-3.2-24B-Instruct-2506""], ""source_file"": ""vllm-mistral-small32-24b-119320.log"", ""source_model"": ""mistral-small32-24b"", ""tool_call_parser"": ""mistral"", ""vllm_model"": ""mistralai/Mistral-Small-3.2-24B-Instruct-2506""}]"
2026-05-19 16:01:32,mistral-small32-24b,4,"vllm.exceptions.VLLMValidationError: This model's maximum context length is 8192 tokens. However, you requested 0 output tokens and your prompt contains 8479 input tokens, for a total of 8479 tokens. Please reduce the length of the input prompt or the number of requested output tokens. (parameter=input_tokens, value=8479)",logs/vllm-mistral-small32-24b-119320.log:5191; logs/vllm-mistral-small32-24b-119320.log:5285; logs/vllm-mistral-small32-24b-119320.log:5379; logs/vllm-mistral-small32-24b-119320.log:5473,"[{""architecture"": ""PixtralForConditionalGeneration"", ""dtype"": ""bfloat16"", ""enable_auto_tool_choice"": true, ""enforce_eager"": true, ""generation_config"": ""vllm"", ""host"": ""127.0.0.1"", ""max_model_len"": ""8192"", ""model_tag"": ""mistralai/Mistral-Small-3.2-24B-Instruct-2506"", ""served_model_name"": [""mistralai/Mistral-Small-3.2-24B-Instruct-2506""], ""source_file"": ""vllm-mistral-small32-24b-119320.log"", ""source_model"": ""mistral-small32-24b"", ""tool_call_parser"": ""mistral"", ""vllm_model"": ""mistralai/Mistral-Small-3.2-24B-Instruct-2506""}]"
2026-05-19 16:01:32.936000,mistral32-10,1,"| ERROR | tau2.utils.llm_utils:generate:417 - litellm.ContextWindowExceededError: litellm.BadRequestError: ContextWindowExceededError: Hosted_vllmException - {""error"":{""message"":""This model's maximum context length is 8192 tokens. However, you requested 0 output tokens and your prompt contains 8455 input tokens, for a total of 8455 tokens. Please reduce the length of the input prompt or the number of requested output tokens. (parameter=input_tokens, value=8455)"",""type"":""BadRequestError"",""param"":""input_tokens"",""code"":400}}",logs/mistral32-10-119320.out:820,"[{""agent"": ""llm_agent"", ""agent_model"": ""hosted_vllm/mistralai/Mistral-Small-3.2-24B-Instruct-2506"", ""concurrency"": ""3"", ""domain"": ""retail"", ""max_errors"": ""10"", ""max_steps"": ""300"", ""save"": ""Not specified"", ""source_file"": ""mistral32-10-119320.out"", ""source_model"": ""mistral32-10"", ""task_set"": ""Default"", ""tasks"": ""All"", ""trials"": ""1"", ""user"": ""user_simulator"", ""user_model"": ""gpt-4o-mini"", ""verbose"": ""False""}]"
2026-05-19 16:01:37.980000,mistral32-10,1,"| ERROR | tau2.utils.llm_utils:generate:417 - litellm.ContextWindowExceededError: litellm.BadRequestError: ContextWindowExceededError: Hosted_vllmException - {""error"":{""message"":""This model's maximum context length is 8192 tokens. However, you requested 0 output tokens and your prompt contains 9347 input tokens, for a total of 9347 tokens. Please reduce the length of the input prompt or the number of requested output tokens. (parameter=input_tokens, value=9347)"",""type"":""BadRequestError"",""param"":""input_tokens"",""code"":400}}",logs/mistral32-10-119320.out:871,"[{""agent"": ""llm_agent"", ""agent_model"": ""hosted_vllm/mistralai/Mistral-Small-3.2-24B-Instruct-2506"", ""concurrency"": ""3"", ""domain"": ""retail"", ""max_errors"": ""10"", ""max_steps"": ""300"", ""save"": ""Not specified"", ""source_file"": ""mistral32-10-119320.out"", ""source_model"": ""mistral32-10"", ""task_set"": ""Default"", ""tasks"": ""All"", ""trials"": ""1"", ""user"": ""user_simulator"", ""user_model"": ""gpt-4o-mini"", ""verbose"": ""False""}]"
2026-05-19 16:01:38.294000,mistral32-10,1,"| ERROR | tau2.utils.llm_utils:generate:417 - litellm.ContextWindowExceededError: litellm.BadRequestError: ContextWindowExceededError: Hosted_vllmException - {""error"":{""message"":""This model's maximum context length is 8192 tokens. However, you requested 0 output tokens and your prompt contains 8479 input tokens, for a total of 8479 tokens. Please reduce the length of the input prompt or the number of requested output tokens. (parameter=input_tokens, value=8479)"",""type"":""BadRequestError"",""param"":""input_tokens"",""code"":400}}",logs/mistral32-10-119320.out:910,"[{""agent"": ""llm_agent"", ""agent_model"": ""hosted_vllm/mistralai/Mistral-Small-3.2-24B-Instruct-2506"", ""concurrency"": ""3"", ""domain"": ""retail"", ""max_errors"": ""10"", ""max_steps"": ""300"", ""save"": ""Not specified"", ""source_file"": ""mistral32-10-119320.out"", ""source_model"": ""mistral32-10"", ""task_set"": ""Default"", ""tasks"": ""All"", ""trials"": ""1"", ""user"": ""user_simulator"", ""user_model"": ""gpt-4o-mini"", ""verbose"": ""False""}]"
2026-05-19 16:01:42,mistral-small32-24b,4,"vllm.exceptions.VLLMValidationError: This model's maximum context length is 8192 tokens. However, you requested 0 output tokens and your prompt contains 9556 input tokens, for a total of 9556 tokens. Please reduce the length of the input prompt or the number of requested output tokens. (parameter=input_tokens, value=9556)",logs/vllm-mistral-small32-24b-119320.log:5589; logs/vllm-mistral-small32-24b-119320.log:5683; logs/vllm-mistral-small32-24b-119320.log:5777; logs/vllm-mistral-small32-24b-119320.log:5871,"[{""architecture"": ""PixtralForConditionalGeneration"", ""dtype"": ""bfloat16"", ""enable_auto_tool_choice"": true, ""enforce_eager"": true, ""generation_config"": ""vllm"", ""host"": ""127.0.0.1"", ""max_model_len"": ""8192"", ""model_tag"": ""mistralai/Mistral-Small-3.2-24B-Instruct-2506"", ""served_model_name"": [""mistralai/Mistral-Small-3.2-24B-Instruct-2506""], ""source_file"": ""vllm-mistral-small32-24b-119320.log"", ""source_model"": ""mistral-small32-24b"", ""tool_call_parser"": ""mistral"", ""vllm_model"": ""mistralai/Mistral-Small-3.2-24B-Instruct-2506""}]"
2026-05-19 16:01:42,mistral-small32-24b,4,"vllm.exceptions.VLLMValidationError: This model's maximum context length is 8192 tokens. However, you requested 0 output tokens and your prompt contains 9447 input tokens, for a total of 9447 tokens. Please reduce the length of the input prompt or the number of requested output tokens. (parameter=input_tokens, value=9447)",logs/vllm-mistral-small32-24b-119320.log:5967; logs/vllm-mistral-small32-24b-119320.log:6061; logs/vllm-mistral-small32-24b-119320.log:6155; logs/vllm-mistral-small32-24b-119320.log:6249,"[{""architecture"": ""PixtralForConditionalGeneration"", ""dtype"": ""bfloat16"", ""enable_auto_tool_choice"": true, ""enforce_eager"": true, ""generation_config"": ""vllm"", ""host"": ""127.0.0.1"", ""max_model_len"": ""8192"", ""model_tag"": ""mistralai/Mistral-Small-3.2-24B-Instruct-2506"", ""served_model_name"": [""mistralai/Mistral-Small-3.2-24B-Instruct-2506""], ""source_file"": ""vllm-mistral-small32-24b-119320.log"", ""source_model"": ""mistral-small32-24b"", ""tool_call_parser"": ""mistral"", ""vllm_model"": ""mistralai/Mistral-Small-3.2-24B-Instruct-2506""}]"
2026-05-19 16:01:48.771000,mistral32-10,1,"| ERROR | tau2.utils.llm_utils:generate:417 - litellm.ContextWindowExceededError: litellm.BadRequestError: ContextWindowExceededError: Hosted_vllmException - {""error"":{""message"":""This model's maximum context length is 8192 tokens. However, you requested 0 output tokens and your prompt contains 9556 input tokens, for a total of 9556 tokens. Please reduce the length of the input prompt or the number of requested output tokens. (parameter=input_tokens, value=9556)"",""type"":""BadRequestError"",""param"":""input_tokens"",""code"":400}}",logs/mistral32-10-119320.out:989,"[{""agent"": ""llm_agent"", ""agent_model"": ""hosted_vllm/mistralai/Mistral-Small-3.2-24B-Instruct-2506"", ""concurrency"": ""3"", ""domain"": ""retail"", ""max_errors"": ""10"", ""max_steps"": ""300"", ""save"": ""Not specified"", ""source_file"": ""mistral32-10-119320.out"", ""source_model"": ""mistral32-10"", ""task_set"": ""Default"", ""tasks"": ""All"", ""trials"": ""1"", ""user"": ""user_simulator"", ""user_model"": ""gpt-4o-mini"", ""verbose"": ""False""}]"
2026-05-19 16:01:50.619000,mistral32-10,1,"| ERROR | tau2.utils.llm_utils:generate:417 - litellm.ContextWindowExceededError: litellm.BadRequestError: ContextWindowExceededError: Hosted_vllmException - {""error"":{""message"":""This model's maximum context length is 8192 tokens. However, you requested 0 output tokens and your prompt contains 9447 input tokens, for a total of 9447 tokens. Please reduce the length of the input prompt or the number of requested output tokens. (parameter=input_tokens, value=9447)"",""type"":""BadRequestError"",""param"":""input_tokens"",""code"":400}}",logs/mistral32-10-119320.out:1030,"[{""agent"": ""llm_agent"", ""agent_model"": ""hosted_vllm/mistralai/Mistral-Small-3.2-24B-Instruct-2506"", ""concurrency"": ""3"", ""domain"": ""retail"", ""max_errors"": ""10"", ""max_steps"": ""300"", ""save"": ""Not specified"", ""source_file"": ""mistral32-10-119320.out"", ""source_model"": ""mistral32-10"", ""task_set"": ""Default"", ""tasks"": ""All"", ""trials"": ""1"", ""user"": ""user_simulator"", ""user_model"": ""gpt-4o-mini"", ""verbose"": ""False""}]"
2026-05-19 16:01:50.625000,mistral32-10,1,"| ERROR | tau2.runner.progress:run_with_retry:101 - task <id> failed after 4 attempts: litellm.ContextWindowExceededError: litellm.BadRequestError: ContextWindowExceededError: Hosted_vllmException - {""error"":{""message"":""This model's maximum context length is 8192 tokens. However, you requested 0 output tokens and your prompt contains 9447 input tokens, for a total of 9447 tokens. Please reduce the length of the input prompt or the number of requested output tokens. (parameter=input_tokens, value=9447)"",""type"":""BadRequestError"",""param"":""input_tokens"",""code"":400}}",logs/mistral32-10-119320.out:1032,"[{""agent"": ""llm_agent"", ""agent_model"": ""hosted_vllm/mistralai/Mistral-Small-3.2-24B-Instruct-2506"", ""concurrency"": ""3"", ""domain"": ""retail"", ""max_errors"": ""10"", ""max_steps"": ""300"", ""save"": ""Not specified"", ""source_file"": ""mistral32-10-119320.out"", ""source_model"": ""mistral32-10"", ""task_set"": ""Default"", ""tasks"": ""All"", ""trials"": ""1"", ""user"": ""user_simulator"", ""user_model"": ""gpt-4o-mini"", ""verbose"": ""False""}]"
2026-05-19 16:02:02,mistral-small32-24b,4,"vllm.exceptions.VLLMValidationError: This model's maximum context length is 8192 tokens. However, you requested 0 output tokens and your prompt contains 9482 input tokens, for a total of 9482 tokens. Please reduce the length of the input prompt or the number of requested output tokens. (parameter=input_tokens, value=9482)",logs/vllm-mistral-small32-24b-119320.log:6745; logs/vllm-mistral-small32-24b-119320.log:6839; logs/vllm-mistral-small32-24b-119320.log:6933; logs/vllm-mistral-small32-24b-119320.log:7027,"[{""architecture"": ""PixtralForConditionalGeneration"", ""dtype"": ""bfloat16"", ""enable_auto_tool_choice"": true, ""enforce_eager"": true, ""generation_config"": ""vllm"", ""host"": ""127.0.0.1"", ""max_model_len"": ""8192"", ""model_tag"": ""mistralai/Mistral-Small-3.2-24B-Instruct-2506"", ""served_model_name"": [""mistralai/Mistral-Small-3.2-24B-Instruct-2506""], ""source_file"": ""vllm-mistral-small32-24b-119320.log"", ""source_model"": ""mistral-small32-24b"", ""tool_call_parser"": ""mistral"", ""vllm_model"": ""mistralai/Mistral-Small-3.2-24B-Instruct-2506""}]"
2026-05-19 16:02:02,mistral-small32-24b,4,"vllm.exceptions.VLLMValidationError: This model's maximum context length is 8192 tokens. However, you requested 0 output tokens and your prompt contains 9533 input tokens, for a total of 9533 tokens. Please reduce the length of the input prompt or the number of requested output tokens. (parameter=input_tokens, value=9533)",logs/vllm-mistral-small32-24b-119320.log:7124; logs/vllm-mistral-small32-24b-119320.log:7218; logs/vllm-mistral-small32-24b-119320.log:7312; logs/vllm-mistral-small32-24b-119320.log:7407,"[{""architecture"": ""PixtralForConditionalGeneration"", ""dtype"": ""bfloat16"", ""enable_auto_tool_choice"": true, ""enforce_eager"": true, ""generation_config"": ""vllm"", ""host"": ""127.0.0.1"", ""max_model_len"": ""8192"", ""model_tag"": ""mistralai/Mistral-Small-3.2-24B-Instruct-2506"", ""served_model_name"": [""mistralai/Mistral-Small-3.2-24B-Instruct-2506""], ""source_file"": ""vllm-mistral-small32-24b-119320.log"", ""source_model"": ""mistral-small32-24b"", ""tool_call_parser"": ""mistral"", ""vllm_model"": ""mistralai/Mistral-Small-3.2-24B-Instruct-2506""}]"
2026-05-19 16:02:05.089000,mistral32-10,1,"| ERROR | tau2.utils.llm_utils:generate:417 - litellm.ContextWindowExceededError: litellm.BadRequestError: ContextWindowExceededError: Hosted_vllmException - {""error"":{""message"":""This model's maximum context length is 8192 tokens. However, you requested 0 output tokens and your prompt contains 9482 input tokens, for a total of 9482 tokens. Please reduce the length of the input prompt or the number of requested output tokens. (parameter=input_tokens, value=9482)"",""type"":""BadRequestError"",""param"":""input_tokens"",""code"":400}}",logs/mistral32-10-119320.out:1158,"[{""agent"": ""llm_agent"", ""agent_model"": ""hosted_vllm/mistralai/Mistral-Small-3.2-24B-Instruct-2506"", ""concurrency"": ""3"", ""domain"": ""retail"", ""max_errors"": ""10"", ""max_steps"": ""300"", ""save"": ""Not specified"", ""source_file"": ""mistral32-10-119320.out"", ""source_model"": ""mistral32-10"", ""task_set"": ""Default"", ""tasks"": ""All"", ""trials"": ""1"", ""user"": ""user_simulator"", ""user_model"": ""gpt-4o-mini"", ""verbose"": ""False""}]"
2026-05-19 16:02:05.095000,mistral32-10,1,"| ERROR | tau2.runner.progress:run_with_retry:101 - task <id> failed after 4 attempts: litellm.ContextWindowExceededError: litellm.BadRequestError: ContextWindowExceededError: Hosted_vllmException - {""error"":{""message"":""This model's maximum context length is 8192 tokens. However, you requested 0 output tokens and your prompt contains 9482 input tokens, for a total of 9482 tokens. Please reduce the length of the input prompt or the number of requested output tokens. (parameter=input_tokens, value=9482)"",""type"":""BadRequestError"",""param"":""input_tokens"",""code"":400}}",logs/mistral32-10-119320.out:1160,"[{""agent"": ""llm_agent"", ""agent_model"": ""hosted_vllm/mistralai/Mistral-Small-3.2-24B-Instruct-2506"", ""concurrency"": ""3"", ""domain"": ""retail"", ""max_errors"": ""10"", ""max_steps"": ""300"", ""save"": ""Not specified"", ""source_file"": ""mistral32-10-119320.out"", ""source_model"": ""mistral32-10"", ""task_set"": ""Default"", ""tasks"": ""All"", ""trials"": ""1"", ""user"": ""user_simulator"", ""user_model"": ""gpt-4o-mini"", ""verbose"": ""False""}]"
